College,Degree,GradYear,AssignedGiftOfficer,Spouse,Email,PhoneNumber,NoAddress,FL,NJ,NY,US,Canada,Israel,International,EmployerName,JobTitle,DoNotEmail,DoNotMail,DoNotPhone,NoInvitations,NoSolicitations,NoPublications,TotalGiving,FY21,FY20,FY19,FY18,FY17
Seminary,Bachelor of Arts,1959,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0
College for Men,Bachelor of Arts,1959,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,918,0,918,0,0,0
College for Men,Bachelor of Arts,1959,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1000,0,0,0,0,0
Seminary,Bachelor of Arts,1959,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1091,0,0,0,18,600
College for Women,Bachelor of Arts,1959,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1092,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1238,0,50,0,0,150
College for Men,Bachelor of Arts,1959,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,8214,0,330,0,0,0
Seminary,Bachelor of Arts,1959,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,19410,0,0,0,0,0
Seminary,Bachelor of Arts,1959,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1959,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1959,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1959,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1959,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1959,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0
College for Men,Bachelor of Arts,1959,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,33456,1000,0,2962,3600,4552
College for Men,Bachelor of Arts,1959,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34966,1000,0,0,0,0
College for Men,Bachelor of Arts,1959,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,39666,1000,1000,11900,480,286
College for Men,Bachelor of Arts,1959,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,42465,1000,1000,1000,2000,2300
College for Women,Bachelor of Arts,1959,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0
College for Men,Bachelor of Arts,1959,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1959,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1959,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,822,86,0,0,29,0
College for Men,Bachelor of Arts,1959,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2818,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,229,0,0,0,0,0
College for Men,Bachelor of Arts,1959,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Women,Bachelor of Arts,1959,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,25
College for Men,Bachelor of Arts,1959,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224,0,0,0,43,18
Seminary,Bachelor of Arts,1959,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0
College for Women,Bachelor of Arts,1959,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,525,0,0,0,500,0
College for Women,Bachelor of Arts,1959,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1959,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1959,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1959,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1959,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1959,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1959,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,250,0,150,0,25,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,368,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,500,125
College for Women,Bachelor of Arts,1961,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1339,1050,0,0,136,36
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,376,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,525,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4090,1050,1000,1000,0,0
College for Men,Bachelor of Arts,1961,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,454,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,30,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,138,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Seminary,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,10,18
College for Men,Bachelor of Arts,1961,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,205,0,72,36,0,0
Seminary,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,264,0,100,136,18,10
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,290,0,0,290,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,600,0,600,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1296,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71015,1000,0,200,11800,100
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1001,1001,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3050,1050,0,0,0,1085
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,74310,40000,20400,4600,7200,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3523,900,720,318,900,250
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2330,0,180,0,180,250
College for Men,Bachelor of Arts,1961,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,304,200,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,10336,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,144,0,0,0,0,0
Seminary,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1509,0,25,100,118,0
College for Men,Bachelor of Arts,1961,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Seminary,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
Seminary,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,24
College for Men,Bachelor of Arts,1961,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,244,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,150,0
College for Men,Bachelor of Arts,1961,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0
Seminary,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,354,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,360,0
College for Men,Bachelor of Arts,1961,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,510,0,0,510,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,608,0,0,500,0,0
Seminary,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,631,0,18,18,0,25
College for Women,Bachelor of Arts,1961,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,360,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,924,0,0,75,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1254,0,0,180,0,180
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2550,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12358,0,1000,536,5000,2600
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13598,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1961,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,208,180,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,125430,1000,20000,0,26000,25500
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2530,1030,700,700,100,0
College for Men,Bachelor of Arts,1961,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5447,1054,54,454,554,54
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1278,1080,198,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30512949,665433,707550,888568,368716,199952
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,136,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,296,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,101,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1338,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8608,0,0,0,0,100
College for Men,Bachelor of Arts,1961,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0
Seminary,Bachelor of Arts,1961,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,100
College for Men,Bachelor of Arts,1961,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0
College for Women,Bachelor of Arts,1961,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7305,0,0,0,72,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10025,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminary,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Men,Bachelor of Arts,1961,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College for Women,Bachelor of Arts,1961,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
